Base	Mean	Median	Lower_Quartile	Upper_Quartile	10th_Percentile	90th_Percentile	Library
3	36.74626131356813	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R1_rmphix_fastqc
4	36.79353804946903	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R1_rmphix_fastqc
5	36.82166114780667	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R1_rmphix_fastqc
6	36.83035433948456	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R1_rmphix_fastqc
7	36.83846688936579	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R1_rmphix_fastqc
8	36.83228651559924	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R1_rmphix_fastqc
9	36.84134412919632	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R1_rmphix_fastqc
10-14	36.843299784271046	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R1_rmphix_fastqc
15-19	36.84245082776497	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R1_rmphix_fastqc
20-24	36.835547387407175	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R1_rmphix_fastqc
25-29	36.826914017273545	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R1_rmphix_fastqc
30-34	36.821467894621016	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R1_rmphix_fastqc
35-39	36.81292777153293	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R1_rmphix_fastqc
40-44	36.80640440573437	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R1_rmphix_fastqc
45-49	36.796451432668356	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R1_rmphix_fastqc
50-54	36.781975297822825	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R1_rmphix_fastqc
55-59	36.780859501165544	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R1_rmphix_fastqc
60-64	36.77914819205046	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R1_rmphix_fastqc
65-69	36.77030199518915	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R1_rmphix_fastqc
70-74	36.77295752164606	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R1_rmphix_fastqc
75-79	36.771901188093366	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R1_rmphix_fastqc
80-84	36.76667858019329	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R1_rmphix_fastqc
85-89	36.7597306154508	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R1_rmphix_fastqc
90-94	36.75706009976037	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R1_rmphix_fastqc
95-99	36.747633192168664	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R1_rmphix_fastqc
100-104	36.740069177508104	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R1_rmphix_fastqc
105-109	36.73979229592149	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R1_rmphix_fastqc
110-114	36.7304322920377	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R1_rmphix_fastqc
115-119	36.715069983608274	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R1_rmphix_fastqc
120-124	36.70862869066472	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R1_rmphix_fastqc
125-129	36.697569175612415	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R1_rmphix_fastqc
130-134	36.67223504630325	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R1_rmphix_fastqc
135-139	36.681317859877396	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R1_rmphix_fastqc
140-144	36.65148374341769	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R1_rmphix_fastqc
145-149	36.64757821341056	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R1_rmphix_fastqc
150-151	36.830439722465115	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R1_rmphix_fastqc
1	36.56598850655102	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R2_rmphix_fastqc
2	36.760623179980385	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R2_rmphix_fastqc
3	36.781376730799565	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R2_rmphix_fastqc
4	36.823299694624104	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R2_rmphix_fastqc
5	36.804296464701835	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R2_rmphix_fastqc
6	36.814751147569744	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R2_rmphix_fastqc
7	36.806780538674225	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R2_rmphix_fastqc
8	36.800650111059035	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R2_rmphix_fastqc
9	36.8157376196333	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R2_rmphix_fastqc
10-14	36.80549643877538	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R2_rmphix_fastqc
15-19	36.80377089173873	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R2_rmphix_fastqc
20-24	36.79747293818623	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R2_rmphix_fastqc
25-29	36.7786470384458	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R2_rmphix_fastqc
30-34	36.768050998008775	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R2_rmphix_fastqc
35-39	36.75462212854986	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R2_rmphix_fastqc
40-44	36.746441745818636	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R2_rmphix_fastqc
45-49	36.728271890910776	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R2_rmphix_fastqc
50-54	36.70138091368012	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R2_rmphix_fastqc
55-59	36.70415398893764	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R2_rmphix_fastqc
60-64	36.703526148149635	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R2_rmphix_fastqc
65-69	36.68412240321626	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R2_rmphix_fastqc
70-74	36.674007357827385	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R2_rmphix_fastqc
75-79	36.67600569168538	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R2_rmphix_fastqc
80-84	36.68130759529397	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R2_rmphix_fastqc
85-89	36.68149849152726	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R2_rmphix_fastqc
90-94	36.67000062941234	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R2_rmphix_fastqc
95-99	36.66208626066669	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R2_rmphix_fastqc
100-104	36.654270019884734	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R2_rmphix_fastqc
105-109	36.63703990581213	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R2_rmphix_fastqc
110-114	36.63023886327121	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R2_rmphix_fastqc
115-119	36.6216300176599	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R2_rmphix_fastqc
120-124	36.616475773524286	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R2_rmphix_fastqc
125-129	36.59761518944847	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R2_rmphix_fastqc
130-134	36.565394147567076	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R2_rmphix_fastqc
135-139	36.56463702191653	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R2_rmphix_fastqc
140-144	36.55005981499924	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R2_rmphix_fastqc
145-149	36.515869718491174	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R2_rmphix_fastqc
150-151	36.751911628583755	37.0	37.0	37.0	37.0	37.0	WUB_VD39_R2_rmphix_fastqc
1	36.55193740741844	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R1_rmphix_fastqc
2	36.66049049996144	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R1_rmphix_fastqc
3	36.750764637597776	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R1_rmphix_fastqc
4	36.79780758032954	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R1_rmphix_fastqc
5	36.81718757061003	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R1_rmphix_fastqc
6	36.826423950865895	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R1_rmphix_fastqc
7	36.82656037746689	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R1_rmphix_fastqc
8	36.82478006021873	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R1_rmphix_fastqc
9	36.827608167976074	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R1_rmphix_fastqc
10-14	36.83233899201982	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R1_rmphix_fastqc
15-19	36.8283975320043	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R1_rmphix_fastqc
20-24	36.823103737960565	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R1_rmphix_fastqc
25-29	36.8141006514691	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R1_rmphix_fastqc
30-34	36.808777690358944	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R1_rmphix_fastqc
35-39	36.80036810947657	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R1_rmphix_fastqc
40-44	36.795403022284006	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R1_rmphix_fastqc
45-49	36.78525580557912	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R1_rmphix_fastqc
50-54	36.77176632557166	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R1_rmphix_fastqc
55-59	36.76800255645149	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R1_rmphix_fastqc
60-64	36.770209493365876	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R1_rmphix_fastqc
65-69	36.75941248819991	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R1_rmphix_fastqc
70-74	36.75832508998168	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R1_rmphix_fastqc
75-79	36.756734348507315	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R1_rmphix_fastqc
80-84	36.74995225981687	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R1_rmphix_fastqc
85-89	36.7474353845868	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R1_rmphix_fastqc
90-94	36.73970164886812	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R1_rmphix_fastqc
95-99	36.73532399671931	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R1_rmphix_fastqc
100-104	36.72475581684088	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R1_rmphix_fastqc
105-109	36.722071231776376	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R1_rmphix_fastqc
110-114	36.71049978526239	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R1_rmphix_fastqc
115-119	36.69867947361191	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R1_rmphix_fastqc
120-124	36.69413173105399	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R1_rmphix_fastqc
125-129	36.687072992638136	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R1_rmphix_fastqc
130-134	36.66059511403555	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R1_rmphix_fastqc
135-139	36.662949734817836	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R1_rmphix_fastqc
140-144	36.64439648241586	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R1_rmphix_fastqc
145-149	36.63663241082926	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R1_rmphix_fastqc
150-151	36.82405601165016	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R1_rmphix_fastqc
1	36.668016130556694	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R2_rmphix_fastqc
2	36.75214928919175	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R2_rmphix_fastqc
3	36.76216274510279	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R2_rmphix_fastqc
4	36.807458800093116	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R2_rmphix_fastqc
5	36.79592034568248	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R2_rmphix_fastqc
6	36.8040308144497	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R2_rmphix_fastqc
7	36.79611101504385	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R2_rmphix_fastqc
8	36.79677932006522	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R2_rmphix_fastqc
9	36.805524236677485	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R2_rmphix_fastqc
10-14	36.799441691598616	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R2_rmphix_fastqc
15-19	36.80038866612847	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R2_rmphix_fastqc
20-24	36.79709442702325	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R2_rmphix_fastqc
25-29	36.780057339088245	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R2_rmphix_fastqc
30-34	36.76914686045612	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R2_rmphix_fastqc
35-39	36.75903331560406	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R2_rmphix_fastqc
40-44	36.74650105684285	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R2_rmphix_fastqc
45-49	36.7329612512814	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R2_rmphix_fastqc
50-54	36.70715214611131	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R2_rmphix_fastqc
55-59	36.70859128876356	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R2_rmphix_fastqc
60-64	36.70592794585349	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R2_rmphix_fastqc
65-69	36.68846502279392	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R2_rmphix_fastqc
70-74	36.682382444203476	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R2_rmphix_fastqc
75-79	36.681197076873175	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R2_rmphix_fastqc
80-84	36.68298902239318	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R2_rmphix_fastqc
85-89	36.68074862356679	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R2_rmphix_fastqc
90-94	36.672174888511144	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R2_rmphix_fastqc
95-99	36.66394180845992	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R2_rmphix_fastqc
100-104	36.66054822352304	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R2_rmphix_fastqc
105-109	36.64810709190432	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R2_rmphix_fastqc
110-114	36.6315534456502	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R2_rmphix_fastqc
115-119	36.62842642438876	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R2_rmphix_fastqc
120-124	36.61360584700531	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R2_rmphix_fastqc
125-129	36.605325562190764	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R2_rmphix_fastqc
130-134	36.58123112919052	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R2_rmphix_fastqc
135-139	36.576335595334584	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R2_rmphix_fastqc
140-144	36.56019578790997	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R2_rmphix_fastqc
145-149	36.53619750871463	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R2_rmphix_fastqc
150-151	36.765085421610564	37.0	37.0	37.0	37.0	37.0	WUB_VD40_R2_rmphix_fastqc
1	36.64330147152023	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R1_rmphix_fastqc
2	36.72731372636201	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R1_rmphix_fastqc
3	36.797071762214564	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R1_rmphix_fastqc
4	36.831336539045964	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R1_rmphix_fastqc
5	36.84892323555586	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R1_rmphix_fastqc
6	36.8571840073089	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R1_rmphix_fastqc
7	36.85847346468711	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R1_rmphix_fastqc
8	36.857816946941085	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R1_rmphix_fastqc
9	36.85909078967436	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R1_rmphix_fastqc
10-14	36.86346156300956	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R1_rmphix_fastqc
15-19	36.86044426709678	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R1_rmphix_fastqc
20-24	36.854503238223614	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R1_rmphix_fastqc
25-29	36.84634090119221	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R1_rmphix_fastqc
30-34	36.84109188215299	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R1_rmphix_fastqc
35-39	36.83382032938547	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R1_rmphix_fastqc
40-44	36.827811142587194	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R1_rmphix_fastqc
45-49	36.81869871687045	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R1_rmphix_fastqc
50-54	36.80599964244116	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R1_rmphix_fastqc
55-59	36.802432313804424	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R1_rmphix_fastqc
60-64	36.803091208579126	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R1_rmphix_fastqc
65-69	36.792469879818604	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R1_rmphix_fastqc
70-74	36.7915295002747	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R1_rmphix_fastqc
75-79	36.79001332082317	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R1_rmphix_fastqc
80-84	36.784158317296246	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R1_rmphix_fastqc
85-89	36.78065627538119	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R1_rmphix_fastqc
90-94	36.773600379008776	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R1_rmphix_fastqc
95-99	36.769725350919025	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R1_rmphix_fastqc
100-104	36.75870123374991	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R1_rmphix_fastqc
105-109	36.75595607498475	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R1_rmphix_fastqc
110-114	36.74683209730921	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R1_rmphix_fastqc
115-119	36.732944513454946	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R1_rmphix_fastqc
120-124	36.72877106979778	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R1_rmphix_fastqc
125-129	36.72159533214061	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R1_rmphix_fastqc
130-134	36.69778304914023	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R1_rmphix_fastqc
135-139	36.69892758473368	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R1_rmphix_fastqc
140-144	36.680197432630244	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R1_rmphix_fastqc
145-149	36.67361280251202	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R1_rmphix_fastqc
150-151	36.84101233138489	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R1_rmphix_fastqc
1	36.64250793526496	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R2_rmphix_fastqc
2	36.78105699200964	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R2_rmphix_fastqc
3	36.80161078334887	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R2_rmphix_fastqc
4	36.83046094783159	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R2_rmphix_fastqc
5	36.82163094419767	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R2_rmphix_fastqc
6	36.824318536882785	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R2_rmphix_fastqc
7	36.81973899574489	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R2_rmphix_fastqc
8	36.81827168756095	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R2_rmphix_fastqc
9	36.82486536174819	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R2_rmphix_fastqc
10-14	36.81784230044006	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R2_rmphix_fastqc
15-19	36.81706308281419	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R2_rmphix_fastqc
20-24	36.81278699668583	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R2_rmphix_fastqc
25-29	36.79572613895856	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R2_rmphix_fastqc
30-34	36.786169054998176	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R2_rmphix_fastqc
35-39	36.776828561777606	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R2_rmphix_fastqc
40-44	36.765979209802936	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R2_rmphix_fastqc
45-49	36.75419911568802	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R2_rmphix_fastqc
50-54	36.72976393190387	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R2_rmphix_fastqc
55-59	36.73061587808204	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R2_rmphix_fastqc
60-64	36.72651758580873	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R2_rmphix_fastqc
65-69	36.708516039582285	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R2_rmphix_fastqc
70-74	36.70246351362998	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R2_rmphix_fastqc
75-79	36.699674314522156	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R2_rmphix_fastqc
80-84	36.70213616946411	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R2_rmphix_fastqc
85-89	36.7003500727476	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R2_rmphix_fastqc
90-94	36.69002238812591	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R2_rmphix_fastqc
95-99	36.68157073465833	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R2_rmphix_fastqc
100-104	36.678374718458386	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R2_rmphix_fastqc
105-109	36.66581879012591	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R2_rmphix_fastqc
110-114	36.64864995000201	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R2_rmphix_fastqc
115-119	36.64379202463634	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R2_rmphix_fastqc
120-124	36.62994438325241	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R2_rmphix_fastqc
125-129	36.62059139379216	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R2_rmphix_fastqc
130-134	36.59581814002691	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R2_rmphix_fastqc
135-139	36.59161049545961	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R2_rmphix_fastqc
140-144	36.57398553285442	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R2_rmphix_fastqc
145-149	36.55132107210535	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R2_rmphix_fastqc
150-151	36.77230585519909	37.0	37.0	37.0	37.0	37.0	WUB_VD41_R2_rmphix_fastqc
1	36.62785213409177	37.0	37.0	37.0	37.0	37.0	WUB_VD42_R1_rmphix_fastqc
2	36.71120253564847	37.0	37.0	37.0	37.0	37.0	WUB_VD42_R1_rmphix_fastqc
3	36.782070546346866	37.0	37.0	37.0	37.0	37.0	WUB_VD42_R1_rmphix_fastqc
4	36.818247503436915	37.0	37.0	37.0	37.0	37.0	WUB_VD42_R1_rmphix_fastqc
5	36.83606197330944	37.0	37.0	37.0	37.0	37.0	WUB_VD42_R1_rmphix_fastqc
6	36.84531026701359	37.0	37.0	37.0	37.0	37.0	WUB_VD42_R1_rmphix_fastqc
7	36.84569544841263	37.0	37.0	37.0	37.0	37.0	WUB_VD42_R1_rmphix_fastqc
8	36.845025287124884	37.0	37.0	37.0	37.0	37.0	WUB_VD42_R1_rmphix_fastqc
9	36.84667402655252	37.0	37.0	37.0	37.0	37.0	WUB_VD42_R1_rmphix_fastqc
10-14	36.84937490221861	37.0	37.0	37.0	37.0	37.0	WUB_VD42_R1_rmphix_fastqc
15-19	36.844306607926164	37.0	37.0	37.0	37.0	37.0	WUB_VD42_R1_rmphix_fastqc
20-24	36.83825564591355	37.0	37.0	37.0	37.0	37.0	WUB_VD42_R1_rmphix_fastqc
25-29	36.83029244507106	37.0	37.0	37.0	37.0	37.0	WUB_VD42_R1_rmphix_fastqc
30-34	36.82434096447656	37.0	37.0	37.0	37.0	37.0	WUB_VD42_R1_rmphix_fastqc
35-39	36.81660383182803	37.0	37.0	37.0	37.0	37.0	WUB_VD42_R1_rmphix_fastqc
40-44	36.81128608672478	37.0	37.0	37.0	37.0	37.0	WUB_VD42_R1_rmphix_fastqc
45-49	36.801706577777395	37.0	37.0	37.0	37.0	37.0	WUB_VD42_R1_rmphix_fastqc
50-54	36.788028670708705	37.0	37.0	37.0	37.0	37.0	WUB_VD42_R1_rmphix_fastqc
55-59	36.784656535507295	37.0	37.0	37.0	37.0	37.0	WUB_VD42_R1_rmphix_fastqc
60-64	36.785764962785024	37.0	37.0	37.0	37.0	37.0	WUB_VD42_R1_rmphix_fastqc
65-69	36.775118855145784	37.0	37.0	37.0	37.0	37.0	WUB_VD42_R1_rmphix_fastqc
70-74	36.774814128942	37.0	37.0	37.0	37.0	37.0	WUB_VD42_R1_rmphix_fastqc
75-79	36.77282709433936	37.0	37.0	37.0	37.0	37.0	WUB_VD42_R1_rmphix_fastqc
80-84	36.766930690214565	37.0	37.0	37.0	37.0	37.0	WUB_VD42_R1_rmphix_fastqc
85-89	36.76325284692916	37.0	37.0	37.0	37.0	37.0	WUB_VD42_R1_rmphix_fastqc
90-94	36.75728874805958	37.0	37.0	37.0	37.0	37.0	WUB_VD42_R1_rmphix_fastqc
95-99	36.75186428513735	37.0	37.0	37.0	37.0	37.0	WUB_VD42_R1_rmphix_fastqc
100-104	36.7421340878933	37.0	37.0	37.0	37.0	37.0	WUB_VD42_R1_rmphix_fastqc
105-109	36.7384551073743	37.0	37.0	37.0	37.0	37.0	WUB_VD42_R1_rmphix_fastqc
110-114	36.7287427821257	37.0	37.0	37.0	37.0	37.0	WUB_VD42_R1_rmphix_fastqc
115-119	36.71613092643612	37.0	37.0	37.0	37.0	37.0	WUB_VD42_R1_rmphix_fastqc
120-124	36.71240029037207	37.0	37.0	37.0	37.0	37.0	WUB_VD42_R1_rmphix_fastqc
125-129	36.704037990210054	37.0	37.0	37.0	37.0	37.0	WUB_VD42_R1_rmphix_fastqc
130-134	36.678234679811766	37.0	37.0	37.0	37.0	37.0	WUB_VD42_R1_rmphix_fastqc
135-139	36.68090404603992	37.0	37.0	37.0	37.0	37.0	WUB_VD42_R1_rmphix_fastqc
140-144	36.66265970838633	37.0	37.0	37.0	37.0	37.0	WUB_VD42_R1_rmphix_fastqc
145-149	36.654242294878564	37.0	37.0	37.0	37.0	37.0	WUB_VD42_R1_rmphix_fastqc
150-151	36.83244345554667	37.0	37.0	37.0	37.0	37.0	WUB_VD42_R1_rmphix_fastqc
1	36.713649558430625	37.0	37.0	37.0	37.0	37.0	WUB_VD42_R2_rmphix_fastqc
