Length	Count	Library
135-139	455991.0	WUB_TM30_R1_rmphix_fastqc
140-144	479323.0	WUB_TM30_R1_rmphix_fastqc
145-149	549154.0	WUB_TM30_R1_rmphix_fastqc
150-152	5.3904946E7	WUB_TM30_R1_rmphix_fastqc
50-54	336143.0	WUB_TM30_R2_rmphix_fastqc
55-59	333055.0	WUB_TM30_R2_rmphix_fastqc
60-64	332530.0	WUB_TM30_R2_rmphix_fastqc
65-69	346477.0	WUB_TM30_R2_rmphix_fastqc
70-74	347171.0	WUB_TM30_R2_rmphix_fastqc
75-79	343461.0	WUB_TM30_R2_rmphix_fastqc
80-84	350922.0	WUB_TM30_R2_rmphix_fastqc
85-89	353058.0	WUB_TM30_R2_rmphix_fastqc
90-94	368698.0	WUB_TM30_R2_rmphix_fastqc
95-99	369294.0	WUB_TM30_R2_rmphix_fastqc
100-104	384508.0	WUB_TM30_R2_rmphix_fastqc
105-109	396494.0	WUB_TM30_R2_rmphix_fastqc
110-114	412838.0	WUB_TM30_R2_rmphix_fastqc
115-119	428153.0	WUB_TM30_R2_rmphix_fastqc
120-124	433466.0	WUB_TM30_R2_rmphix_fastqc
125-129	453354.0	WUB_TM30_R2_rmphix_fastqc
130-134	497010.0	WUB_TM30_R2_rmphix_fastqc
135-139	495437.0	WUB_TM30_R2_rmphix_fastqc
140-144	517659.0	WUB_TM30_R2_rmphix_fastqc
145-149	642128.0	WUB_TM30_R2_rmphix_fastqc
150-152	5.414481E7	WUB_TM30_R2_rmphix_fastqc
50-54	590089.0	WUB_TM31_R1_rmphix_fastqc
55-59	603143.0	WUB_TM31_R1_rmphix_fastqc
60-64	572062.0	WUB_TM31_R1_rmphix_fastqc
65-69	536906.0	WUB_TM31_R1_rmphix_fastqc
70-74	538010.0	WUB_TM31_R1_rmphix_fastqc
75-79	543739.0	WUB_TM31_R1_rmphix_fastqc
80-84	527478.0	WUB_TM31_R1_rmphix_fastqc
85-89	540067.0	WUB_TM31_R1_rmphix_fastqc
90-94	529639.0	WUB_TM31_R1_rmphix_fastqc
95-99	533038.0	WUB_TM31_R1_rmphix_fastqc
100-104	547219.0	WUB_TM31_R1_rmphix_fastqc
105-109	534887.0	WUB_TM31_R1_rmphix_fastqc
110-114	545646.0	WUB_TM31_R1_rmphix_fastqc
115-119	564474.0	WUB_TM31_R1_rmphix_fastqc
120-124	571480.0	WUB_TM31_R1_rmphix_fastqc
125-129	578700.0	WUB_TM31_R1_rmphix_fastqc
130-134	632561.0	WUB_TM31_R1_rmphix_fastqc
135-139	600763.0	WUB_TM31_R1_rmphix_fastqc
140-144	641040.0	WUB_TM31_R1_rmphix_fastqc
145-149	723940.0	WUB_TM31_R1_rmphix_fastqc
150-152	6.0743666E7	WUB_TM31_R1_rmphix_fastqc
50-54	410063.0	WUB_TM31_R2_rmphix_fastqc
55-59	408710.0	WUB_TM31_R2_rmphix_fastqc
60-64	392041.0	WUB_TM31_R2_rmphix_fastqc
65-69	420077.0	WUB_TM31_R2_rmphix_fastqc
70-74	415199.0	WUB_TM31_R2_rmphix_fastqc
75-79	409981.0	WUB_TM31_R2_rmphix_fastqc
80-84	413872.0	WUB_TM31_R2_rmphix_fastqc
85-89	410849.0	WUB_TM31_R2_rmphix_fastqc
90-94	438500.0	WUB_TM31_R2_rmphix_fastqc
95-99	433476.0	WUB_TM31_R2_rmphix_fastqc
100-104	455416.0	WUB_TM31_R2_rmphix_fastqc
105-109	470422.0	WUB_TM31_R2_rmphix_fastqc
110-114	479860.0	WUB_TM31_R2_rmphix_fastqc
115-119	498727.0	WUB_TM31_R2_rmphix_fastqc
120-124	501426.0	WUB_TM31_R2_rmphix_fastqc
125-129	524389.0	WUB_TM31_R2_rmphix_fastqc
130-134	589407.0	WUB_TM31_R2_rmphix_fastqc
135-139	585229.0	WUB_TM31_R2_rmphix_fastqc
140-144	610050.0	WUB_TM31_R2_rmphix_fastqc
145-149	765559.0	WUB_TM31_R2_rmphix_fastqc
150-152	6.2565294E7	WUB_TM31_R2_rmphix_fastqc
50-54	655359.0	WUB_TM32_R1_rmphix_fastqc
55-59	670295.0	WUB_TM32_R1_rmphix_fastqc
60-64	639842.0	WUB_TM32_R1_rmphix_fastqc
65-69	600551.0	WUB_TM32_R1_rmphix_fastqc
70-74	609186.0	WUB_TM32_R1_rmphix_fastqc
75-79	613478.0	WUB_TM32_R1_rmphix_fastqc
80-84	597271.0	WUB_TM32_R1_rmphix_fastqc
85-89	612472.0	WUB_TM32_R1_rmphix_fastqc
90-94	599240.0	WUB_TM32_R1_rmphix_fastqc
95-99	604004.0	WUB_TM32_R1_rmphix_fastqc
100-104	622996.0	WUB_TM32_R1_rmphix_fastqc
105-109	608172.0	WUB_TM32_R1_rmphix_fastqc
110-114	622828.0	WUB_TM32_R1_rmphix_fastqc
115-119	642480.0	WUB_TM32_R1_rmphix_fastqc
120-124	650249.0	WUB_TM32_R1_rmphix_fastqc
125-129	657390.0	WUB_TM32_R1_rmphix_fastqc
130-134	718135.0	WUB_TM32_R1_rmphix_fastqc
135-139	679462.0	WUB_TM32_R1_rmphix_fastqc
140-144	727218.0	WUB_TM32_R1_rmphix_fastqc
145-149	821425.0	WUB_TM32_R1_rmphix_fastqc
150-152	6.8976756E7	WUB_TM32_R1_rmphix_fastqc
50-54	546185.0	WUB_TM32_R2_rmphix_fastqc
55-59	538763.0	WUB_TM32_R2_rmphix_fastqc
60-64	514092.0	WUB_TM32_R2_rmphix_fastqc
65-69	547193.0	WUB_TM32_R2_rmphix_fastqc
70-74	541599.0	WUB_TM32_R2_rmphix_fastqc
75-79	534694.0	WUB_TM32_R2_rmphix_fastqc
80-84	533833.0	WUB_TM32_R2_rmphix_fastqc
85-89	530152.0	WUB_TM32_R2_rmphix_fastqc
90-94	563742.0	WUB_TM32_R2_rmphix_fastqc
95-99	554707.0	WUB_TM32_R2_rmphix_fastqc
100-104	581192.0	WUB_TM32_R2_rmphix_fastqc
105-109	600254.0	WUB_TM32_R2_rmphix_fastqc
110-114	607546.0	WUB_TM32_R2_rmphix_fastqc
115-119	629133.0	WUB_TM32_R2_rmphix_fastqc
120-124	628704.0	WUB_TM32_R2_rmphix_fastqc
125-129	660027.0	WUB_TM32_R2_rmphix_fastqc
130-134	739757.0	WUB_TM32_R2_rmphix_fastqc
135-139	732992.0	WUB_TM32_R2_rmphix_fastqc
140-144	760217.0	WUB_TM32_R2_rmphix_fastqc
145-149	954558.0	WUB_TM32_R2_rmphix_fastqc
150-152	6.9629469E7	WUB_TM32_R2_rmphix_fastqc
50-54	481245.0	WUB_TM33_R1_rmphix_fastqc
55-59	483521.0	WUB_TM33_R1_rmphix_fastqc
60-64	470609.0	WUB_TM33_R1_rmphix_fastqc
65-69	450189.0	WUB_TM33_R1_rmphix_fastqc
70-74	452633.0	WUB_TM33_R1_rmphix_fastqc
75-79	454992.0	WUB_TM33_R1_rmphix_fastqc
80-84	449543.0	WUB_TM33_R1_rmphix_fastqc
85-89	457298.0	WUB_TM33_R1_rmphix_fastqc
90-94	455769.0	WUB_TM33_R1_rmphix_fastqc
95-99	451186.0	WUB_TM33_R1_rmphix_fastqc
100-104	464405.0	WUB_TM33_R1_rmphix_fastqc
105-109	465138.0	WUB_TM33_R1_rmphix_fastqc
110-114	475884.0	WUB_TM33_R1_rmphix_fastqc
115-119	492918.0	WUB_TM33_R1_rmphix_fastqc
120-124	488862.0	WUB_TM33_R1_rmphix_fastqc
125-129	492284.0	WUB_TM33_R1_rmphix_fastqc
130-134	540411.0	WUB_TM33_R1_rmphix_fastqc
135-139	525714.0	WUB_TM33_R1_rmphix_fastqc
140-144	548536.0	WUB_TM33_R1_rmphix_fastqc
145-149	628954.0	WUB_TM33_R1_rmphix_fastqc
150-152	6.0192252E7	WUB_TM33_R1_rmphix_fastqc
50-54	459094.0	WUB_TM33_R2_rmphix_fastqc
55-59	454377.0	WUB_TM33_R2_rmphix_fastqc
60-64	456120.0	WUB_TM33_R2_rmphix_fastqc
65-69	470012.0	WUB_TM33_R2_rmphix_fastqc
70-74	473385.0	WUB_TM33_R2_rmphix_fastqc
75-79	464119.0	WUB_TM33_R2_rmphix_fastqc
80-84	474929.0	WUB_TM33_R2_rmphix_fastqc
85-89	479025.0	WUB_TM33_R2_rmphix_fastqc
90-94	495998.0	WUB_TM33_R2_rmphix_fastqc
95-99	494368.0	WUB_TM33_R2_rmphix_fastqc
100-104	509963.0	WUB_TM33_R2_rmphix_fastqc
105-109	525411.0	WUB_TM33_R2_rmphix_fastqc
110-114	547453.0	WUB_TM33_R2_rmphix_fastqc
115-119	559267.0	WUB_TM33_R2_rmphix_fastqc
120-124	565434.0	WUB_TM33_R2_rmphix_fastqc
125-129	591897.0	WUB_TM33_R2_rmphix_fastqc
130-134	638644.0	WUB_TM33_R2_rmphix_fastqc
135-139	636679.0	WUB_TM33_R2_rmphix_fastqc
140-144	656980.0	WUB_TM33_R2_rmphix_fastqc
145-149	817449.0	WUB_TM33_R2_rmphix_fastqc
150-152	5.9151739E7	WUB_TM33_R2_rmphix_fastqc
50-54	778195.0	WUB_TM34_R1_rmphix_fastqc
55-59	796227.0	WUB_TM34_R1_rmphix_fastqc
60-64	760437.0	WUB_TM34_R1_rmphix_fastqc
65-69	708156.0	WUB_TM34_R1_rmphix_fastqc
70-74	717244.0	WUB_TM34_R1_rmphix_fastqc
75-79	721603.0	WUB_TM34_R1_rmphix_fastqc
80-84	703841.0	WUB_TM34_R1_rmphix_fastqc
85-89	721534.0	WUB_TM34_R1_rmphix_fastqc
90-94	704179.0	WUB_TM34_R1_rmphix_fastqc
95-99	711190.0	WUB_TM34_R1_rmphix_fastqc
100-104	732971.0	WUB_TM34_R1_rmphix_fastqc
105-109	712722.0	WUB_TM34_R1_rmphix_fastqc
110-114	732870.0	WUB_TM34_R1_rmphix_fastqc
115-119	749843.0	WUB_TM34_R1_rmphix_fastqc
120-124	766573.0	WUB_TM34_R1_rmphix_fastqc
125-129	773574.0	WUB_TM34_R1_rmphix_fastqc
130-134	843421.0	WUB_TM34_R1_rmphix_fastqc
135-139	800663.0	WUB_TM34_R1_rmphix_fastqc
140-144	853927.0	WUB_TM34_R1_rmphix_fastqc
145-149	970067.0	WUB_TM34_R1_rmphix_fastqc
150-152	7.6812378E7	WUB_TM34_R1_rmphix_fastqc
50-54	642471.0	WUB_TM34_R2_rmphix_fastqc
55-59	635046.0	WUB_TM34_R2_rmphix_fastqc
60-64	603663.0	WUB_TM34_R2_rmphix_fastqc
65-69	643774.0	WUB_TM34_R2_rmphix_fastqc
70-74	640392.0	WUB_TM34_R2_rmphix_fastqc
75-79	628692.0	WUB_TM34_R2_rmphix_fastqc
80-84	629659.0	WUB_TM34_R2_rmphix_fastqc
85-89	623070.0	WUB_TM34_R2_rmphix_fastqc
90-94	665335.0	WUB_TM34_R2_rmphix_fastqc
95-99	652930.0	WUB_TM34_R2_rmphix_fastqc
100-104	687245.0	WUB_TM34_R2_rmphix_fastqc
105-109	708729.0	WUB_TM34_R2_rmphix_fastqc
110-114	716096.0	WUB_TM34_R2_rmphix_fastqc
115-119	741326.0	WUB_TM34_R2_rmphix_fastqc
120-124	740230.0	WUB_TM34_R2_rmphix_fastqc
125-129	779076.0	WUB_TM34_R2_rmphix_fastqc
130-134	873355.0	WUB_TM34_R2_rmphix_fastqc
135-139	867096.0	WUB_TM34_R2_rmphix_fastqc
140-144	894273.0	WUB_TM34_R2_rmphix_fastqc
145-149	1127272.0	WUB_TM34_R2_rmphix_fastqc
150-152	7.7571885E7	WUB_TM34_R2_rmphix_fastqc
50-54	450896.0	WUB_TM35_R1_rmphix_fastqc
55-59	459970.0	WUB_TM35_R1_rmphix_fastqc
60-64	441185.0	WUB_TM35_R1_rmphix_fastqc
65-69	418084.0	WUB_TM35_R1_rmphix_fastqc
70-74	419573.0	WUB_TM35_R1_rmphix_fastqc
75-79	424410.0	WUB_TM35_R1_rmphix_fastqc
80-84	413820.0	WUB_TM35_R1_rmphix_fastqc
85-89	422998.0	WUB_TM35_R1_rmphix_fastqc
90-94	416745.0	WUB_TM35_R1_rmphix_fastqc
95-99	416565.0	WUB_TM35_R1_rmphix_fastqc
100-104	433714.0	WUB_TM35_R1_rmphix_fastqc
105-109	422891.0	WUB_TM35_R1_rmphix_fastqc
110-114	434107.0	WUB_TM35_R1_rmphix_fastqc
115-119	452200.0	WUB_TM35_R1_rmphix_fastqc
120-124	456709.0	WUB_TM35_R1_rmphix_fastqc
125-129	459598.0	WUB_TM35_R1_rmphix_fastqc
130-134	506460.0	WUB_TM35_R1_rmphix_fastqc
135-139	482481.0	WUB_TM35_R1_rmphix_fastqc
140-144	516548.0	WUB_TM35_R1_rmphix_fastqc
145-149	582306.0	WUB_TM35_R1_rmphix_fastqc
150-152	5.0892086E7	WUB_TM35_R1_rmphix_fastqc
50-54	380004.0	WUB_TM35_R2_rmphix_fastqc
55-59	376521.0	WUB_TM35_R2_rmphix_fastqc
60-64	362952.0	WUB_TM35_R2_rmphix_fastqc
65-69	383454.0	WUB_TM35_R2_rmphix_fastqc
70-74	381141.0	WUB_TM35_R2_rmphix_fastqc
75-79	377119.0	WUB_TM35_R2_rmphix_fastqc
80-84	378694.0	WUB_TM35_R2_rmphix_fastqc
85-89	376245.0	WUB_TM35_R2_rmphix_fastqc
90-94	398119.0	WUB_TM35_R2_rmphix_fastqc
95-99	397009.0	WUB_TM35_R2_rmphix_fastqc
100-104	415267.0	WUB_TM35_R2_rmphix_fastqc
105-109	430454.0	WUB_TM35_R2_rmphix_fastqc
110-114	441845.0	WUB_TM35_R2_rmphix_fastqc
115-119	458724.0	WUB_TM35_R2_rmphix_fastqc
120-124	459449.0	WUB_TM35_R2_rmphix_fastqc
125-129	480851.0	WUB_TM35_R2_rmphix_fastqc
130-134	540477.0	WUB_TM35_R2_rmphix_fastqc
135-139	532839.0	WUB_TM35_R2_rmphix_fastqc
140-144	555416.0	WUB_TM35_R2_rmphix_fastqc
145-149	686429.0	WUB_TM35_R2_rmphix_fastqc
150-152	5.1110337E7	WUB_TM35_R2_rmphix_fastqc
50-54	433250.0	WUB_TM36_R1_rmphix_fastqc
55-59	437624.0	WUB_TM36_R1_rmphix_fastqc
60-64	420940.0	WUB_TM36_R1_rmphix_fastqc
65-69	400453.0	WUB_TM36_R1_rmphix_fastqc
70-74	403126.0	WUB_TM36_R1_rmphix_fastqc
75-79	405264.0	WUB_TM36_R1_rmphix_fastqc
80-84	395854.0	WUB_TM36_R1_rmphix_fastqc
85-89	401735.0	WUB_TM36_R1_rmphix_fastqc
90-94	399656.0	WUB_TM36_R1_rmphix_fastqc
95-99	397350.0	WUB_TM36_R1_rmphix_fastqc
100-104	413147.0	WUB_TM36_R1_rmphix_fastqc
105-109	402902.0	WUB_TM36_R1_rmphix_fastqc
110-114	413643.0	WUB_TM36_R1_rmphix_fastqc
115-119	433058.0	WUB_TM36_R1_rmphix_fastqc
120-124	432995.0	WUB_TM36_R1_rmphix_fastqc
125-129	436295.0	WUB_TM36_R1_rmphix_fastqc
130-134	481271.0	WUB_TM36_R1_rmphix_fastqc
135-139	461210.0	WUB_TM36_R1_rmphix_fastqc
140-144	490239.0	WUB_TM36_R1_rmphix_fastqc
145-149	553144.0	WUB_TM36_R1_rmphix_fastqc
150-152	4.9851537E7	WUB_TM36_R1_rmphix_fastqc
50-54	327596.0	WUB_TM36_R2_rmphix_fastqc
55-59	326546.0	WUB_TM36_R2_rmphix_fastqc
60-64	316999.0	WUB_TM36_R2_rmphix_fastqc
65-69	334364.0	WUB_TM36_R2_rmphix_fastqc
70-74	332493.0	WUB_TM36_R2_rmphix_fastqc
75-79	330782.0	WUB_TM36_R2_rmphix_fastqc
80-84	332179.0	WUB_TM36_R2_rmphix_fastqc
85-89	330716.0	WUB_TM36_R2_rmphix_fastqc
90-94	349558.0	WUB_TM36_R2_rmphix_fastqc
95-99	345293.0	WUB_TM36_R2_rmphix_fastqc
100-104	363178.0	WUB_TM36_R2_rmphix_fastqc
105-109	376108.0	WUB_TM36_R2_rmphix_fastqc
110-114	384215.0	WUB_TM36_R2_rmphix_fastqc
115-119	403585.0	WUB_TM36_R2_rmphix_fastqc
120-124	401898.0	WUB_TM36_R2_rmphix_fastqc
125-129	421502.0	WUB_TM36_R2_rmphix_fastqc
130-134	472334.0	WUB_TM36_R2_rmphix_fastqc
135-139	468609.0	WUB_TM36_R2_rmphix_fastqc
140-144	489337.0	WUB_TM36_R2_rmphix_fastqc
145-149	605818.0	WUB_TM36_R2_rmphix_fastqc
150-152	5.0751583E7	WUB_TM36_R2_rmphix_fastqc
50-54	739881.0	WUB_TM37_R1_rmphix_fastqc
55-59	756285.0	WUB_TM37_R1_rmphix_fastqc
60-64	722440.0	WUB_TM37_R1_rmphix_fastqc
65-69	674184.0	WUB_TM37_R1_rmphix_fastqc
70-74	682579.0	WUB_TM37_R1_rmphix_fastqc
75-79	687061.0	WUB_TM37_R1_rmphix_fastqc
80-84	669220.0	WUB_TM37_R1_rmphix_fastqc
85-89	685520.0	WUB_TM37_R1_rmphix_fastqc
90-94	671466.0	WUB_TM37_R1_rmphix_fastqc
95-99	677648.0	WUB_TM37_R1_rmphix_fastqc
100-104	695759.0	WUB_TM37_R1_rmphix_fastqc
105-109	679243.0	WUB_TM37_R1_rmphix_fastqc
110-114	696873.0	WUB_TM37_R1_rmphix_fastqc
115-119	713445.0	WUB_TM37_R1_rmphix_fastqc
120-124	726132.0	WUB_TM37_R1_rmphix_fastqc
125-129	735801.0	WUB_TM37_R1_rmphix_fastqc
130-134	799620.0	WUB_TM37_R1_rmphix_fastqc
135-139	758966.0	WUB_TM37_R1_rmphix_fastqc
140-144	806999.0	WUB_TM37_R1_rmphix_fastqc
145-149	916831.0	WUB_TM37_R1_rmphix_fastqc
150-152	7.5174438E7	WUB_TM37_R1_rmphix_fastqc
50-54	553475.0	WUB_TM37_R2_rmphix_fastqc
55-59	548170.0	WUB_TM37_R2_rmphix_fastqc
60-64	519396.0	WUB_TM37_R2_rmphix_fastqc
65-69	557964.0	WUB_TM37_R2_rmphix_fastqc
70-74	552566.0	WUB_TM37_R2_rmphix_fastqc
75-79	543507.0	WUB_TM37_R2_rmphix_fastqc
80-84	542296.0	WUB_TM37_R2_rmphix_fastqc
85-89	536650.0	WUB_TM37_R2_rmphix_fastqc
90-94	570289.0	WUB_TM37_R2_rmphix_fastqc
95-99	561390.0	WUB_TM37_R2_rmphix_fastqc
100-104	589540.0	WUB_TM37_R2_rmphix_fastqc
105-109	611334.0	WUB_TM37_R2_rmphix_fastqc
110-114	615377.0	WUB_TM37_R2_rmphix_fastqc
115-119	639290.0	WUB_TM37_R2_rmphix_fastqc
120-124	641314.0	WUB_TM37_R2_rmphix_fastqc
125-129	674671.0	WUB_TM37_R2_rmphix_fastqc
130-134	757051.0	WUB_TM37_R2_rmphix_fastqc
135-139	752246.0	WUB_TM37_R2_rmphix_fastqc
140-144	781974.0	WUB_TM37_R2_rmphix_fastqc
145-149	991268.0	WUB_TM37_R2_rmphix_fastqc
150-152	7.7130623E7	WUB_TM37_R2_rmphix_fastqc
50-54	478957.0	WUB_TM38_R1_rmphix_fastqc
55-59	485229.0	WUB_TM38_R1_rmphix_fastqc
60-64	465007.0	WUB_TM38_R1_rmphix_fastqc
65-69	438907.0	WUB_TM38_R1_rmphix_fastqc
70-74	441110.0	WUB_TM38_R1_rmphix_fastqc
75-79	444091.0	WUB_TM38_R1_rmphix_fastqc
80-84	432415.0	WUB_TM38_R1_rmphix_fastqc
85-89	442705.0	WUB_TM38_R1_rmphix_fastqc
90-94	435159.0	WUB_TM38_R1_rmphix_fastqc
95-99	436176.0	WUB_TM38_R1_rmphix_fastqc
100-104	448990.0	WUB_TM38_R1_rmphix_fastqc
105-109	439397.0	WUB_TM38_R1_rmphix_fastqc
110-114	448201.0	WUB_TM38_R1_rmphix_fastqc
115-119	467434.0	WUB_TM38_R1_rmphix_fastqc
120-124	468918.0	WUB_TM38_R1_rmphix_fastqc
125-129	473569.0	WUB_TM38_R1_rmphix_fastqc
130-134	519787.0	WUB_TM38_R1_rmphix_fastqc
135-139	493370.0	WUB_TM38_R1_rmphix_fastqc
140-144	525635.0	WUB_TM38_R1_rmphix_fastqc
145-149	591881.0	WUB_TM38_R1_rmphix_fastqc
150-152	5.2733266E7	WUB_TM38_R1_rmphix_fastqc
50-54	403263.0	WUB_TM38_R2_rmphix_fastqc
55-59	400056.0	WUB_TM38_R2_rmphix_fastqc
60-64	385383.0	WUB_TM38_R2_rmphix_fastqc
65-69	403606.0	WUB_TM38_R2_rmphix_fastqc
70-74	400101.0	WUB_TM38_R2_rmphix_fastqc
75-79	395564.0	WUB_TM38_R2_rmphix_fastqc
80-84	393632.0	WUB_TM38_R2_rmphix_fastqc
85-89	391083.0	WUB_TM38_R2_rmphix_fastqc
90-94	410384.0	WUB_TM38_R2_rmphix_fastqc
95-99	407077.0	WUB_TM38_R2_rmphix_fastqc
100-104	423145.0	WUB_TM38_R2_rmphix_fastqc
105-109	436413.0	WUB_TM38_R2_rmphix_fastqc
110-114	441770.0	WUB_TM38_R2_rmphix_fastqc
115-119	461473.0	WUB_TM38_R2_rmphix_fastqc
120-124	457195.0	WUB_TM38_R2_rmphix_fastqc
125-129	477522.0	WUB_TM38_R2_rmphix_fastqc
130-134	532918.0	WUB_TM38_R2_rmphix_fastqc
135-139	524270.0	WUB_TM38_R2_rmphix_fastqc
140-144	547220.0	WUB_TM38_R2_rmphix_fastqc
145-149	674604.0	WUB_TM38_R2_rmphix_fastqc
150-152	5.3143525E7	WUB_TM38_R2_rmphix_fastqc
50-54	912497.0	WUB_TM39_R1_rmphix_fastqc
55-59	934064.0	WUB_TM39_R1_rmphix_fastqc
60-64	885853.0	WUB_TM39_R1_rmphix_fastqc
65-69	823723.0	WUB_TM39_R1_rmphix_fastqc
70-74	835701.0	WUB_TM39_R1_rmphix_fastqc
75-79	840088.0	WUB_TM39_R1_rmphix_fastqc
80-84	813050.0	WUB_TM39_R1_rmphix_fastqc
85-89	838357.0	WUB_TM39_R1_rmphix_fastqc
90-94	813433.0	WUB_TM39_R1_rmphix_fastqc
95-99	823435.0	WUB_TM39_R1_rmphix_fastqc
100-104	841618.0	WUB_TM39_R1_rmphix_fastqc
105-109	821471.0	WUB_TM39_R1_rmphix_fastqc
110-114	843215.0	WUB_TM39_R1_rmphix_fastqc
115-119	859950.0	WUB_TM39_R1_rmphix_fastqc
120-124	877664.0	WUB_TM39_R1_rmphix_fastqc
125-129	890147.0	WUB_TM39_R1_rmphix_fastqc
130-134	964823.0	WUB_TM39_R1_rmphix_fastqc
135-139	912171.0	WUB_TM39_R1_rmphix_fastqc
140-144	973164.0	WUB_TM39_R1_rmphix_fastqc
145-149	1104967.0	WUB_TM39_R1_rmphix_fastqc
150-152	8.4807316E7	WUB_TM39_R1_rmphix_fastqc
50-54	650268.0	WUB_TM39_R2_rmphix_fastqc
55-59	645222.0	WUB_TM39_R2_rmphix_fastqc
60-64	614699.0	WUB_TM39_R2_rmphix_fastqc
65-69	660795.0	WUB_TM39_R2_rmphix_fastqc
70-74	654272.0	WUB_TM39_R2_rmphix_fastqc
75-79	644766.0	WUB_TM39_R2_rmphix_fastqc
80-84	644528.0	WUB_TM39_R2_rmphix_fastqc
85-89	639283.0	WUB_TM39_R2_rmphix_fastqc
90-94	681477.0	WUB_TM39_R2_rmphix_fastqc
95-99	668399.0	WUB_TM39_R2_rmphix_fastqc
100-104	701741.0	WUB_TM39_R2_rmphix_fastqc
105-109	726343.0	WUB_TM39_R2_rmphix_fastqc
110-114	735441.0	WUB_TM39_R2_rmphix_fastqc
115-119	762837.0	WUB_TM39_R2_rmphix_fastqc
120-124	762788.0	WUB_TM39_R2_rmphix_fastqc
125-129	800956.0	WUB_TM39_R2_rmphix_fastqc
130-134	898046.0	WUB_TM39_R2_rmphix_fastqc
135-139	893202.0	WUB_TM39_R2_rmphix_fastqc
140-144	927024.0	WUB_TM39_R2_rmphix_fastqc
145-149	1172321.0	WUB_TM39_R2_rmphix_fastqc
150-152	8.7532299E7	WUB_TM39_R2_rmphix_fastqc
50-54	323588.0	WUB_TM40_R1_rmphix_fastqc
55-59	325268.0	WUB_TM40_R1_rmphix_fastqc
60-64	319538.0	WUB_TM40_R1_rmphix_fastqc
65-69	311676.0	WUB_TM40_R1_rmphix_fastqc
70-74	310039.0	WUB_TM40_R1_rmphix_fastqc
75-79	313870.0	WUB_TM40_R1_rmphix_fastqc
80-84	310009.0	WUB_TM40_R1_rmphix_fastqc
85-89	313486.0	WUB_TM40_R1_rmphix_fastqc
90-94	316027.0	WUB_TM40_R1_rmphix_fastqc
95-99	311690.0	WUB_TM40_R1_rmphix_fastqc
100-104	328059.0	WUB_TM40_R1_rmphix_fastqc
105-109	320598.0	WUB_TM40_R1_rmphix_fastqc
110-114	329319.0	WUB_TM40_R1_rmphix_fastqc
115-119	357008.0	WUB_TM40_R1_rmphix_fastqc
120-124	348597.0	WUB_TM40_R1_rmphix_fastqc
125-129	351218.0	WUB_TM40_R1_rmphix_fastqc
130-134	394606.0	WUB_TM40_R1_rmphix_fastqc
135-139	380725.0	WUB_TM40_R1_rmphix_fastqc
140-144	405723.0	WUB_TM40_R1_rmphix_fastqc
145-149	456098.0	WUB_TM40_R1_rmphix_fastqc
150-152	4.8171054E7	WUB_TM40_R1_rmphix_fastqc
50-54	321953.0	WUB_TM40_R2_rmphix_fastqc
55-59	321766.0	WUB_TM40_R2_rmphix_fastqc
60-64	318123.0	WUB_TM40_R2_rmphix_fastqc
65-69	326868.0	WUB_TM40_R2_rmphix_fastqc
70-74	324643.0	WUB_TM40_R2_rmphix_fastqc
75-79	324354.0	WUB_TM40_R2_rmphix_fastqc
80-84	327459.0	WUB_TM40_R2_rmphix_fastqc
85-89	325269.0	WUB_TM40_R2_rmphix_fastqc
90-94	338968.0	WUB_TM40_R2_rmphix_fastqc
95-99	341480.0	WUB_TM40_R2_rmphix_fastqc
100-104	354525.0	WUB_TM40_R2_rmphix_fastqc
105-109	365858.0	WUB_TM40_R2_rmphix_fastqc
110-114	379983.0	WUB_TM40_R2_rmphix_fastqc
115-119	398764.0	WUB_TM40_R2_rmphix_fastqc
120-124	397070.0	WUB_TM40_R2_rmphix_fastqc
125-129	413653.0	WUB_TM40_R2_rmphix_fastqc
130-134	461938.0	WUB_TM40_R2_rmphix_fastqc
135-139	451216.0	WUB_TM40_R2_rmphix_fastqc
140-144	477381.0	WUB_TM40_R2_rmphix_fastqc
145-149	567438.0	WUB_TM40_R2_rmphix_fastqc
150-152	4.7459487E7	WUB_TM40_R2_rmphix_fastqc
50-54	420933.0	WUB_TM41_R1_rmphix_fastqc
55-59	427980.0	WUB_TM41_R1_rmphix_fastqc
60-64	415493.0	WUB_TM41_R1_rmphix_fastqc
65-69	393785.0	WUB_TM41_R1_rmphix_fastqc
70-74	397139.0	WUB_TM41_R1_rmphix_fastqc
75-79	398896.0	WUB_TM41_R1_rmphix_fastqc
80-84	392802.0	WUB_TM41_R1_rmphix_fastqc
85-89	400542.0	WUB_TM41_R1_rmphix_fastqc
90-94	396709.0	WUB_TM41_R1_rmphix_fastqc
95-99	396427.0	WUB_TM41_R1_rmphix_fastqc
100-104	409618.0	WUB_TM41_R1_rmphix_fastqc
105-109	402512.0	WUB_TM41_R1_rmphix_fastqc
110-114	414114.0	WUB_TM41_R1_rmphix_fastqc
115-119	432938.0	WUB_TM41_R1_rmphix_fastqc
120-124	432277.0	WUB_TM41_R1_rmphix_fastqc
125-129	437782.0	WUB_TM41_R1_rmphix_fastqc
130-134	482573.0	WUB_TM41_R1_rmphix_fastqc
135-139	462028.0	WUB_TM41_R1_rmphix_fastqc
140-144	491940.0	WUB_TM41_R1_rmphix_fastqc
